debtor_age,debtor_gender,debtor_education_level,debtor_marital_status,debtor_number_of_dependents,debtor_asset_ownership,debtor_asset_value,debtor_occupation,debtor_yearly_income,debtor_yearly_expense,debtor_net_income,debtor_income_frequency,debtor_loan_amount,debtor_reschedule_history,debtor_delay_history,debtor_communication_channel,debtor_tenor,debtor_num_of_paid_months,debtor_num_of_unpaid_months,debtor_days_before_due_date,debtor_business_prospect_growth_potential,debtor_business_prospect_market_conditions,debtor_performance_profitability,debtor_performance_cash_flow,debtor_repayment_ability_accuracy,jan,feb,mar,apr,may,jun,jul,august,sept,oct,nov,des,debtor_aging,debtor_risk_status
32,Perempuan,S2,Kawin,3,TRUE,0,Pengusaha,254000000,28231996,225768003,12,63500000,0,2,Field,20,10,10,9,TRUE,5,5,TRUE,TRUE,0,0,0,0,0,0,0,0,1,0,0,0,DPK,Cukup Beresiko
47,Perempuan,S1,Kawin,1,FALSE,0,Pegawai Swasta,91500000,9194576,82305423,12,22500000,2,1,SMS,33,20,2,0,TRUE,1,5,FALSE,TRUE,1,0,0,0,0,0,0,0,0,0,0,0,DPK,Cukup Beresiko
33,Perempuan,S3,Belum Kawin,0,FALSE,0,Pegawai Swasta,92000000,0,92000000,12,23000000,0,0,E-mail,28,17,0,-3,FALSE,1,5,TRUE,FALSE,0,1,0,0,0,1,0,0,0,0,0,1,Kurang lancar,Beresiko
58,Perempuan,S3,Belum Kawin,0,TRUE,350000000,Pengusaha,539500000,0,539500000,12,134500000,1,1,SMS,13,7,6,2,TRUE,2,1,TRUE,TRUE,0,0,0,0,0,0,1,0,1,0,1,0,Kurang lancar,Beresiko
41,Laki-laki,SD,Kawin,4,TRUE,250000000,Buruh,46000000,37960117,8039883,12,11500000,0,1,Telpon,35,13,22,7,TRUE,1,1,TRUE,TRUE,0,0,0,0,0,0,0,0,1,0,0,1,DPK,Cukup Beresiko
21,Perempuan,S3,Belum Kawin,0,TRUE,350000000,Pegawai Negeri,54000000,0,54000000,12,13500000,1,1,E-mail,36,31,5,-1,FALSE,2,1,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,Lancar,Tidak Beresiko
57,Laki-laki,SMP,Cerai Hidup,1,TRUE,150000000,Profesional,130000000,7825603,122174397,12,32500000,2,0,E-mail,8,8,0,-5,FALSE,2,1,TRUE,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,DPK,Cukup Beresiko
31,Laki-laki,D3,Cerai Mati,5,TRUE,450000000,Buruh,46500000,55772386,-9272386,12,11500000,1,2,WhatsApp,28,14,14,3,TRUE,1,5,TRUE,TRUE,0,0,1,0,0,1,0,0,0,1,0,0,Kurang lancar,Beresiko
23,Laki-laki,S1,Kawin,1,TRUE,300000000,Pengusaha,515000000,7352223,507647776,12,128500000,2,0,E-mail,29,1,28,4,FALSE,1,1,TRUE,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,DPK,Cukup Beresiko
60,Laki-laki,S2,Cerai Hidup,3,TRUE,450000000,Pengusaha,690000000,25994364,664005635,12,172500000,2,0,Telpon,10,7,3,-2,FALSE,1,1,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,DPK,Cukup Beresiko
41,Laki-laki,SD,Belum Kawin,0,FALSE,0,Pengusaha,387500000,0,387500000,12,96500000,2,2,Telpon,35,21,0,3,TRUE,2,5,FALSE,TRUE,0,0,0,0,0,1,2,0,0,1,0,0,DPK,Cukup Beresiko
40,Laki-laki,S1,Cerai Hidup,1,TRUE,300000000,Pegawai Swasta,97000000,6539427,90460572,12,24000000,2,1,SMS,11,9,2,10,FALSE,5,1,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,1,0,DPK,Cukup Beresiko
22,Laki-laki,SD,Cerai Hidup,1,FALSE,0,Profesional,273500000,8464944,265035056,12,68000000,2,2,E-mail,17,6,1,3,TRUE,1,5,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,Lancar,Tidak Beresiko
45,Perempuan,S1,Kawin,2,FALSE,0,Pegawai Swasta,110500000,29309901,81190098,12,27500000,2,0,SMS,20,11,4,-2,TRUE,2,5,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,Lancar,Tidak Beresiko
47,Laki-laki,SMA,Cerai Hidup,1,FALSE,0,Pegawai Swasta,51500000,12752434,38747565,12,12500000,2,2,E-mail,35,12,2,0,TRUE,1,5,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,Lancar,Tidak Beresiko
35,Perempuan,S2,Belum Kawin,0,FALSE,300000000,Pengusaha,707500000,0,707500000,12,176500000,0,0,SMS,16,0,0,5,TRUE,1,1,FALSE,FALSE,0,0,0,0,0,0,0,0,0,1,0,0,DPK,Cukup Beresiko
38,Laki-laki,SMA,Cerai Hidup,3,TRUE,300000000,Pengusaha,638000000,24776394,613223605,12,159500000,2,0,E-mail,34,8,26,3,TRUE,2,1,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,DPK,Cukup Beresiko
41,Perempuan,S3,Belum Kawin,0,TRUE,0,Profesional,140500000,0,140500000,12,35000000,1,0,SMS,22,21,1,6,TRUE,1,5,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,DPK,Cukup Beresiko
58,Perempuan,S3,Belum Kawin,0,FALSE,0,Pegawai Negeri,74000000,0,74000000,12,18500000,1,0,E-mail,23,19,0,3,FALSE,2,5,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,DPK,Cukup Beresiko
58,Laki-laki,S3,Kawin,4,FALSE,550000000,Pengusaha,636000000,31323702,604676297,12,159000000,0,0,E-mail,36,28,8,-4,FALSE,2,1,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,Lancar,Tidak Beresiko
42,Perempuan,S2,Kawin,4,TRUE,500000000,Pegawai Swasta,78500000,65012159,13487840,12,19500000,0,0,E-mail,20,6,14,5,TRUE,2,1,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,DPK,Cukup Beresiko
33,Perempuan,S3,Belum Kawin,0,TRUE,350000000,Pegawai Negeri,104000000,0,104000000,12,26000000,2,0,Telpon,9,6,3,4,TRUE,2,1,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,Lancar,Tidak Beresiko
47,Laki-laki,S2,Belum Kawin,0,FALSE,0,Profesional,223000000,0,223000000,12,55500000,2,2,E-mail,14,8,0,8,TRUE,3,5,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,DPK,Cukup Beresiko
21,Perempuan,S2,Belum Kawin,0,FALSE,0,Pegawai Negeri,66000000,0,66000000,12,16500000,2,0,Field,7,3,0,-4,FALSE,1,5,TRUE,FALSE,0,0,1,0,0,0,0,0,0,0,1,0,DPK,Cukup Beresiko
37,Perempuan,S3,Belum Kawin,0,FALSE,0,Pegawai Negeri,94000000,0,94000000,12,23500000,1,1,Telpon,11,4,0,-2,TRUE,2,5,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,DPK,Cukup Beresiko
43,Perempuan,S1,Belum Kawin,0,FALSE,0,Pegawai Negeri,88500000,0,88500000,12,22000000,0,0,E-mail,35,28,0,6,TRUE,5,5,FALSE,FALSE,0,0,0,0,0,0,0,1,2,0,0,0,DPK,Cukup Beresiko
30,Perempuan,S1,Belum Kawin,0,TRUE,250000000,Pegawai Negeri,72500000,0,72500000,12,18000000,1,0,Telpon,8,5,3,-2,TRUE,1,1,FALSE,FALSE,1,0,0,0,0,0,0,0,1,0,0,0,DPK,Cukup Beresiko
41,Laki-laki,D3,Cerai Mati,3,TRUE,350000000,Buruh,33000000,31493213,1506787,12,8000000,1,2,Telpon,8,1,7,2,FALSE,5,5,TRUE,TRUE,0,0,1,0,0,0,1,0,0,1,0,0,DPK,Cukup Beresiko
40,Laki-laki,SMA,Kawin,1,FALSE,0,Buruh,48500000,9294379,39205621,12,12000000,2,1,Field,22,1,1,-2,TRUE,1,5,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,1,0,DPK,Cukup Beresiko
58,Perempuan,S1,Kawin,2,TRUE,350000000,Pengusaha,536000000,10138255,525861744,12,134000000,0,2,E-mail,31,23,8,0,TRUE,3,1,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,Lancar,Tidak Beresiko
40,Perempuan,S3,Belum Kawin,0,TRUE,350000000,Pegawai Negeri,70500000,0,70500000,12,17500000,2,0,E-mail,19,18,1,0,FALSE,1,1,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,DPK,Cukup Beresiko
55,Perempuan,S1,Belum Kawin,0,TRUE,0,Profesional,221000000,0,221000000,12,55000000,0,0,Field,8,1,7,9,FALSE,4,5,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,Lancar,Tidak Beresiko
29,Laki-laki,D3,Kawin,1,TRUE,250000000,Pegawai Negeri,51500000,12545706,38954294,12,12500000,1,0,E-mail,20,14,6,4,TRUE,1,1,FALSE,FALSE,0,0,0,0,1,0,0,0,1,0,0,0,DPK,Cukup Beresiko
27,Laki-laki,S1,Cerai Mati,1,FALSE,0,Pengusaha,310000000,10096281,299903718,12,77500000,1,2,Telpon,21,1,2,3,TRUE,1,5,FALSE,TRUE,0,0,0,0,0,1,0,0,0,0,0,0,DPK,Cukup Beresiko
56,Perempuan,S2,Belum Kawin,0,TRUE,0,Pegawai Negeri,106500000,0,106500000,12,26500000,2,0,WhatsApp,13,1,12,8,TRUE,2,5,TRUE,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,DPK,Cukup Beresiko
22,Perempuan,S2,Kawin,3,TRUE,450000000,Profesional,187500000,36158226,151341774,12,46500000,2,0,WhatsApp,20,17,3,-3,TRUE,2,1,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,Lancar,Tidak Beresiko
34,Laki-laki,S2,Belum Kawin,0,FALSE,300000000,Pengusaha,740500000,0,740500000,12,185000000,2,1,WhatsApp,12,6,0,-1,FALSE,1,1,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,DPK,Cukup Beresiko
33,Laki-laki,SMP,Kawin,1,TRUE,150000000,Buruh,24000000,10153332,13846668,12,6000000,1,0,SMS,19,8,11,0,FALSE,1,1,TRUE,FALSE,0,0,0,1,0,0,0,0,0,1,0,0,DPK,Cukup Beresiko
43,Perempuan,S1,Belum Kawin,0,TRUE,250000000,Pegawai Swasta,101500000,0,101500000,12,25000000,1,0,E-mail,36,30,6,0,FALSE,2,1,FALSE,FALSE,0,1,0,0,1,2,3,0,1,0,0,1,Diragukan,Sangat Beresiko
46,Perempuan,S1,Belum Kawin,0,TRUE,250000000,Pegawai Swasta,55000000,0,55000000,12,13500000,1,0,Field,32,21,11,3,FALSE,3,1,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,Lancar,Tidak Beresiko
27,Laki-laki,S3,Belum Kawin,0,FALSE,0,Pegawai Negeri,53500000,0,53500000,12,13000000,2,0,Field,17,14,0,10,FALSE,1,5,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,Lancar,Tidak Beresiko
50,Perempuan,S2,Belum Kawin,0,TRUE,300000000,Profesional,117500000,0,117500000,12,29000000,0,0,Field,22,7,15,10,TRUE,1,1,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,Lancar,Tidak Beresiko
20,Perempuan,S3,Belum Kawin,0,TRUE,350000000,Profesional,154500000,0,154500000,12,38500000,0,0,SMS,17,12,5,-3,TRUE,1,1,TRUE,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,DPK,Cukup Beresiko
40,Laki-laki,SMP,Cerai Mati,2,FALSE,0,Pengusaha,269000000,15489562,253510437,12,67000000,1,1,SMS,28,7,3,0,FALSE,3,5,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,Lancar,Tidak Beresiko
27,Perempuan,S1,Belum Kawin,0,FALSE,250000000,Profesional,127500000,0,127500000,12,31500000,1,2,E-mail,29,27,0,-1,FALSE,1,1,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,DPK,Cukup Beresiko
55,Laki-laki,SMP,Cerai Hidup,3,TRUE,250000000,Pengusaha,498500000,25870118,472629881,12,124500000,1,0,SMS,27,10,17,1,FALSE,2,1,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,1,DPK,Cukup Beresiko
28,Laki-laki,SMP,Kawin,1,FALSE,0,Profesional,197500000,8864685,188635315,12,49000000,2,1,WhatsApp,30,7,1,8,FALSE,3,5,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,1,0,DPK,Cukup Beresiko
47,Laki-laki,S1,Kawin,1,TRUE,300000000,Profesional,292000000,8738396,283261604,12,73000000,2,0,E-mail,19,13,6,6,TRUE,1,1,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,DPK,Cukup Beresiko
53,Laki-laki,SMP,Cerai Mati,5,TRUE,350000000,Pegawai Swasta,66500000,53303721,13196278,12,16500000,1,1,Telpon,19,14,5,5,FALSE,2,1,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,DPK,Cukup Beresiko
31,Laki-laki,S1,Cerai Mati,4,TRUE,0,Profesional,152500000,29313541,123186459,12,38000000,1,0,E-mail,29,27,2,1,TRUE,2,5,TRUE,FALSE,0,0,0,1,0,0,0,0,1,0,0,0,DPK,Cukup Beresiko
42,Perempuan,S2,Belum Kawin,0,FALSE,0,Profesional,254500000,0,254500000,12,63500000,0,2,E-mail,13,10,0,2,TRUE,1,5,TRUE,TRUE,0,0,0,0,1,0,0,0,0,0,0,0,DPK,Cukup Beresiko
54,Laki-laki,SMP,Cerai Mati,5,TRUE,350000000,Pegawai Swasta,117500000,31727331,85772668,12,29000000,1,1,WhatsApp,20,7,13,-3,FALSE,1,1,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,DPK,Cukup Beresiko
55,Laki-laki,SMA,Belum Kawin,0,FALSE,0,Pengusaha,487000000,0,487000000,12,121500000,0,0,Telpon,31,1,0,10,TRUE,2,5,TRUE,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,DPK,Cukup Beresiko
28,Laki-laki,S3,Cerai Mati,1,TRUE,400000000,Profesional,265000000,5969563,259030437,12,66000000,0,0,Telpon,31,13,18,4,FALSE,1,1,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,Lancar,Tidak Beresiko
31,Perempuan,S2,Belum Kawin,0,FALSE,0,Pegawai Negeri,60000000,0,60000000,12,15000000,2,2,Telpon,12,1,0,6,FALSE,3,5,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,Lancar,Tidak Beresiko
48,Laki-laki,SMP,Cerai Mati,2,FALSE,0,Pegawai Negeri,90000000,31801910,58198089,12,22500000,1,0,E-mail,13,11,4,-3,TRUE,5,5,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,DPK,Cukup Beresiko
42,Perempuan,S2,Kawin,2,FALSE,0,Pegawai Negeri,81500000,16967892,64532108,12,20000000,1,0,Telpon,25,16,2,7,FALSE,2,5,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,DPK,Cukup Beresiko
55,Laki-laki,S3,Cerai Mati,4,TRUE,0,Profesional,274000000,56004099,217995901,12,68500000,0,0,SMS,25,21,4,0,TRUE,1,5,FALSE,FALSE,0,0,0,0,0,0,0,1,0,1,0,0,DPK,Cukup Beresiko
21,Perempuan,S1,Belum Kawin,0,TRUE,250000000,Pegawai Swasta,111000000,0,111000000,12,27500000,0,1,Field,11,6,5,8,FALSE,4,1,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,DPK,Cukup Beresiko
41,Laki-laki,SMA,Belum Kawin,0,FALSE,0,Profesional,252000000,0,252000000,12,63000000,1,0,WhatsApp,34,33,0,-1,FALSE,5,5,FALSE,FALSE,0,0,0,1,2,3,0,0,0,0,1,2,Diragukan,Sangat Beresiko
20,Laki-laki,SMP,Kawin,2,TRUE,200000000,Buruh,48500000,19559662,28940338,12,12000000,1,0,Telpon,6,4,2,6,FALSE,2,1,FALSE,FALSE,0,0,0,1,0,0,0,0,1,0,0,0,DPK,Cukup Beresiko
25,Laki-laki,S3,Cerai Hidup,4,TRUE,0,Profesional,101500000,51531899,49968101,12,25000000,2,0,E-mail,13,1,12,6,TRUE,2,5,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,1,DPK,Cukup Beresiko
38,Laki-laki,SMP,Kawin,4,TRUE,300000000,Pengusaha,471500000,30034698,441465301,12,117500000,1,0,E-mail,35,10,25,10,FALSE,2,1,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,Lancar,Tidak Beresiko
49,Perempuan,S1,Kawin,5,TRUE,500000000,Pegawai Swasta,74500000,77934765,-3434765,12,18500000,2,0,WhatsApp,32,11,21,7,FALSE,2,5,FALSE,FALSE,0,0,0,0,0,0,0,0,0,1,0,0,DPK,Cukup Beresiko
44,Perempuan,S2,Belum Kawin,0,TRUE,300000000,Pegawai Negeri,69500000,0,69500000,12,17000000,1,0,E-mail,21,5,16,2,FALSE,1,1,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,Lancar,Tidak Beresiko
53,Perempuan,S2,Kawin,2,TRUE,0,Profesional,180500000,19986558,160513442,12,45000000,1,0,Field,9,5,4,1,TRUE,2,5,FALSE,FALSE,0,0,0,0,1,0,0,0,0,0,0,0,DPK,Cukup Beresiko
60,Laki-laki,S2,Belum Kawin,0,FALSE,0,Pegawai Swasta,50000000,0,50000000,12,12500000,1,0,Telpon,24,12,0,4,TRUE,2,5,TRUE,FALSE,0,0,0,0,0,0,1,0,0,0,1,0,DPK,Cukup Beresiko
31,Laki-laki,S1,Belum Kawin,0,TRUE,250000000,Pegawai Negeri,101000000,0,101000000,12,25000000,2,1,Field,9,7,2,8,TRUE,2,1,TRUE,TRUE,1,0,0,0,0,0,0,0,0,0,0,0,DPK,Cukup Beresiko
35,Laki-laki,SMP,Cerai Hidup,1,FALSE,0,Pengusaha,745000000,10710326,734289673,12,186000000,1,0,SMS,7,2,1,-4,TRUE,3,5,FALSE,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,DPK,Cukup Beresiko
35,Laki-laki,SMA,Kawin,1,TRUE,200000000,Pegawai Negeri,105500000,10672353,94827646,12,26000000,0,1,Field,22,19,3,7,TRUE,1,1,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,Lancar,Tidak Beresiko
25,Perempuan,S1,Belum Kawin,0,TRUE,250000000,Pengusaha,383500000,0,383500000,12,95500000,0,0,Telpon,31,13,18,0,FALSE,1,1,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,1,DPK,Cukup Beresiko
45,Laki-laki,S2,Cerai Hidup,1,TRUE,350000000,Pegawai Swasta,92000000,7907847,84092152,12,23000000,1,0,SMS,8,1,7,-2,FALSE,1,1,TRUE,FALSE,0,0,0,0,0,0,1,0,0,0,0,0,DPK,Cukup Beresiko
24,Perempuan,S3,Belum Kawin,0,TRUE,0,Pengusaha,293000000,0,293000000,12,73000000,2,0,E-mail,11,6,5,7,FALSE,4,5,FALSE,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,DPK,Cukup Beresiko
36,Laki-laki,S1,Belum Kawin,0,TRUE,0,Pegawai Swasta,106500000,0,106500000,12,26500000,1,1,Field,12,8,4,0,TRUE,1,5,TRUE,TRUE,1,2,0,0,1,2,3,4,0,0,0,0,Diragukan,Sangat Beresiko
48,Laki-laki,SMA,Cerai Mati,4,TRUE,350000000,Pegawai Negeri,104500000,63367071,41132928,12,26000000,1,0,E-mail,16,15,1,-1,FALSE,1,1,FALSE,FALSE,0,0,0,0,0,0,0,0,0,1,0,0,DPK,Cukup Beresiko
55,Perempuan,S3,Belum Kawin,0,TRUE,0,Pengusaha,663000000,0,663000000,12,165500000,2,0,WhatsApp,28,4,24,3,TRUE,2,5,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,Lancar,Tidak Beresiko
58,Laki-laki,D3,Kawin,3,FALSE,0,Pegawai Swasta,51000000,30049386,20950613,12,12500000,1,0,SMS,33,32,4,9,TRUE,1,5,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,Lancar,Tidak Beresiko
25,Laki-laki,SMA,Cerai Mati,4,FALSE,0,Pegawai Negeri,66500000,25981540,40518459,12,16500000,0,0,Telpon,17,10,5,-4,FALSE,1,5,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,Lancar,Tidak Beresiko
46,Laki-laki,SD,Belum Kawin,0,TRUE,50000000,Pegawai Negeri,116000000,0,116000000,12,29000000,2,0,WhatsApp,31,2,29,3,FALSE,1,1,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,1,DPK,Cukup Beresiko
48,Perempuan,S1,Kawin,3,FALSE,0,Pengusaha,389000000,22207764,366792235,12,97000000,2,0,Telpon,30,20,4,-1,FALSE,2,5,FALSE,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,DPK,Cukup Beresiko
50,Perempuan,S3,Belum Kawin,0,TRUE,0,Pengusaha,397000000,0,397000000,12,99000000,2,0,SMS,27,17,10,5,TRUE,1,5,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,Lancar,Tidak Beresiko
29,Perempuan,S1,Kawin,1,FALSE,300000000,Pengusaha,758500000,10362550,748137449,12,189500000,1,0,SMS,36,30,2,1,TRUE,5,1,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,1,0,DPK,Cukup Beresiko
34,Laki-laki,S3,Kawin,2,TRUE,450000000,Pegawai Negeri,51000000,21871911,29128088,12,12500000,1,1,E-mail,23,18,5,10,FALSE,5,1,FALSE,TRUE,0,0,0,0,0,0,0,0,1,0,0,0,DPK,Cukup Beresiko
48,Laki-laki,SMP,Cerai Mati,1,TRUE,150000000,Profesional,125000000,5558728,119441272,12,31000000,2,0,Telpon,19,18,1,-2,TRUE,1,1,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,Lancar,Tidak Beresiko
49,Laki-laki,SD,Belum Kawin,0,FALSE,0,Profesional,195000000,0,195000000,12,48500000,1,0,Field,17,11,0,-1,FALSE,1,5,FALSE,FALSE,0,1,0,1,0,0,0,0,0,0,0,0,DPK,Cukup Beresiko
54,Perempuan,S3,Belum Kawin,0,FALSE,350000000,Pengusaha,626000000,0,626000000,12,156500000,0,0,Field,36,18,0,1,FALSE,1,1,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,Lancar,Tidak Beresiko
29,Perempuan,S2,Belum Kawin,0,TRUE,0,Pegawai Swasta,101500000,0,101500000,12,25000000,2,0,SMS,33,28,5,9,FALSE,2,5,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,Lancar,Tidak Beresiko
28,Laki-laki,SMA,Belum Kawin,0,TRUE,150000000,Buruh,27000000,0,27000000,12,6500000,1,2,WhatsApp,8,3,5,9,TRUE,1,1,FALSE,TRUE,1,0,0,0,0,0,0,0,0,0,1,0,DPK,Cukup Beresiko
40,Laki-laki,S3,Belum Kawin,0,TRUE,350000000,Pegawai Swasta,91000000,0,91000000,12,22500000,0,0,Field,26,19,7,5,FALSE,2,1,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,DPK,Cukup Beresiko
37,Laki-laki,S3,Cerai Hidup,4,TRUE,0,Pengusaha,711000000,23546196,687453804,12,177500000,0,0,Field,15,13,2,5,FALSE,1,5,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,Lancar,Tidak Beresiko
20,Perempuan,S3,Belum Kawin,0,TRUE,0,Profesional,152000000,0,152000000,12,38000000,2,0,Field,15,0,15,-4,FALSE,1,5,FALSE,FALSE,0,0,0,0,0,1,0,0,0,0,0,0,DPK,Cukup Beresiko
23,Perempuan,S1,Belum Kawin,0,FALSE,250000000,Profesional,264000000,0,264000000,12,66000000,0,0,Telpon,17,4,0,0,FALSE,2,1,TRUE,FALSE,0,0,1,0,0,0,0,0,1,0,0,0,DPK,Cukup Beresiko
58,Perempuan,S2,Kawin,2,FALSE,0,Pegawai Negeri,74500000,32649018,41850982,12,18500000,1,0,SMS,28,6,4,0,TRUE,1,5,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,DPK,Cukup Beresiko
36,Laki-laki,SMA,Belum Kawin,0,FALSE,0,Profesional,176000000,0,176000000,12,44000000,1,1,Field,32,19,0,5,TRUE,1,5,FALSE,TRUE,0,0,0,0,0,0,0,0,1,0,0,0,DPK,Cukup Beresiko
60,Laki-laki,S2,Cerai Hidup,3,TRUE,450000000,Pegawai Negeri,79500000,32774356,46725643,12,19500000,0,1,WhatsApp,17,10,7,1,FALSE,1,1,TRUE,TRUE,0,1,0,0,0,0,0,0,0,0,0,0,DPK,Cukup Beresiko
23,Laki-laki,SMA,Cerai Hidup,1,TRUE,200000000,Pegawai Swasta,95500000,9555137,85944862,12,23500000,0,2,SMS,31,13,18,0,FALSE,1,1,FALSE,TRUE,0,0,0,0,1,0,0,0,0,0,1,0,DPK,Cukup Beresiko
45,Perempuan,S1,Belum Kawin,0,TRUE,0,Pengusaha,432500000,0,432500000,12,108000000,1,2,Telpon,19,11,8,1,FALSE,2,5,TRUE,TRUE,0,0,0,1,0,0,0,0,0,0,1,0,DPK,Cukup Beresiko
28,Perempuan,S2,Kawin,3,FALSE,0,Pegawai Swasta,55500000,33333598,22166401,12,13500000,2,1,WhatsApp,17,15,4,-4,TRUE,2,5,FALSE,TRUE,0,0,0,0,0,0,0,0,0,1,2,0,DPK,Cukup Beresiko
43,Perempuan,S1,Kawin,2,TRUE,350000000,Pengusaha,497500000,18919923,478580076,12,124000000,1,0,E-mail,15,6,9,-3,TRUE,1,1,FALSE,FALSE,0,0,0,0,0,0,0,1,0,0,0,0,DPK,Cukup Beresiko
22,Perempuan,S3,Belum Kawin,0,TRUE,350000000,Profesional,278000000,0,278000000,12,69500000,1,2,Field,25,3,22,7,TRUE,3,1,FALSE,TRUE,0,1,2,0,0,0,0,0,0,0,0,0,DPK,Cukup Beresiko
31,Laki-laki,D3,Cerai Hidup,1,FALSE,0,Pegawai Swasta,72000000,12553854,59446145,12,18000000,0,2,E-mail,13,4,1,5,TRUE,1,5,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,DPK,Cukup Beresiko
35,Perempuan,S3,Kawin,5,TRUE,600000000,Pegawai Negeri,88500000,51905887,36594112,12,22000000,0,0,Telpon,33,30,3,1,TRUE,1,1,FALSE,FALSE,1,0,0,0,0,0,0,0,1,0,0,0,DPK,Cukup Beresiko
26,Laki-laki,SMA,Belum Kawin,0,FALSE,0,Pegawai Negeri,117500000,0,117500000,12,29000000,0,1,E-mail,33,13,0,-1,TRUE,2,5,TRUE,TRUE,0,0,0,0,0,1,0,1,0,0,1,0,Kurang lancar,Beresiko
59,Laki-laki,S3,Belum Kawin,0,TRUE,0,Profesional,149500000,0,149500000,12,37000000,2,0,Telpon,30,7,23,8,FALSE,1,5,TRUE,FALSE,1,0,0,1,0,0,0,1,0,0,0,0,DPK,Cukup Beresiko
30,Laki-laki,S3,Cerai Hidup,4,TRUE,550000000,Pegawai Negeri,90500000,35579886,54920114,12,22500000,2,0,E-mail,34,25,9,-2,FALSE,3,1,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,DPK,Cukup Beresiko
27,Perempuan,S3,Kawin,5,FALSE,0,Pegawai Negeri,51500000,89886808,-38386808,12,12500000,0,0,WhatsApp,18,5,8,1,FALSE,2,5,TRUE,FALSE,1,0,0,1,2,0,1,2,0,0,1,2,Macet,Sangat Beresiko
